Event	Block	Trial	StimNum	SlideNum	WordStr	Time	Sentence_type	Condition	Viol_on_slide
BlockStart	0	0	0	0	 	1570089935.3148	
FIX_ON	0	1	0	-	+	1570089935.3173	embedding_mental	SSS	-7	
FIX2PANEL_ON	0	1	-	-	+	1570089939.8055	embedding_mental	SSS	-7	
PanelOn	0	1	-	-	 	1570089940.8312	embedding_mental	SSS	-7	
PanelResp	0	1	-	-		0	embedding_mental	SSS	-7	
FeedbackOn	0	1	-	-	 	1570089943.8335	embedding_mental	SSS	-7	
FeedbackOff	0	1	-	-	 	1570089944.8574	embedding_mental	SSS	-7	
END_TRIAL	0	1	-	-	WRONG_DDC	0	embedding_mental	SSS	-7	
FIX_ON	0	2	0	-	+	1570089944.8629	objrel_nounpp	SPP	-7	
FIX2PANEL_ON	0	2	-	-	+	1570089949.3418	objrel_nounpp	SPP	-7	
PanelOn	0	2	-	-	 	1570089950.3674	objrel_nounpp	SPP	-7	
