Event	Block	Trial	StimNum	SlideNum	WordStr	Time	Sentence_type	Condition	Viol_on_slide
BlockStart	0	0	0	0	 	1570088016.2261	
FIX_ON	0	1	0	-	+	1570088016.2288	embedding_mental	SSS	-7	
WORD_ON	0	1	0	1	il bambino	1570088016.8313	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	1	 	1570088017.0718	embedding_mental	SSS	-7	
WORD_ON	0	1	0	2	ricorda	1570088017.3135	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	2	 	1570088017.5541	embedding_mental	SSS	-7	
WORD_ON	0	1	0	3	che	1570088017.7958	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	3	 	1570088018.0365	embedding_mental	SSS	-7	
WORD_ON	0	1	0	4	l' amica	1570088018.2781	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	4	 	1570088018.5186	embedding_mental	SSS	-7	
WORD_ON	0	1	0	5	vicino	1570088018.7604	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	5	 	1570088019.0009	embedding_mental	SSS	-7	
WORD_ON	0	1	0	6	alla ragazza	1570088019.2437	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	6	 	1570088019.4845	embedding_mental	SSS	-7	
WORD_ON	0	1	0	7	attrarre	1570088019.726	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	7	 	1570088019.9667	embedding_mental	SSS	-7	
WORD_ON	0	1	0	8	le figlie	1570088020.2083	embedding_mental	SSS	-7	
WORD_OFF	0	1	0	8	 	1570088020.449	embedding_mental	SSS	-7	
FIX2PANEL_ON	0	1	-	-	+	1570088020.6905	embedding_mental	SSS	-7	
PanelOn	0	1	-	-	 	1570088021.1757	embedding_mental	SSS	-7	
PanelResp	0	1	-	-		0	embedding_mental	SSS	-7	
FeedbackOn	0	1	-	-	 	1570088024.1775	embedding_mental	SSS	-7	
FeedbackOff	0	1	-	-	 	1570088025.1992	embedding_mental	SSS	-7	
END_TRIAL	0	1	-	-	WRONG_DDC	0	embedding_mental	SSS	-7	
FIX_ON	0	2	0	-	+	1570088025.2049	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	1	la ragazza	1570088025.8091	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	1	 	1570088026.0498	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	2	che	1570088026.2912	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	2	 	1570088026.5319	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	3	le sorelle	1570088026.7737	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	3	 	1570088027.0144	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	4	davanti	1570088027.2562	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	4	 	1570088027.4969	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	5	alle bambine	1570088027.7383	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	5	 	1570088027.979	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	6	contadina	1570088028.2208	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	6	 	1570088028.4615	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	7	ricorda	1570088028.7031	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	7	 	1570088028.9438	objrel_nounpp	SPP	-7	
WORD_ON	0	2	0	8	i figli	1570088029.1854	objrel_nounpp	SPP	-7	
WORD_OFF	0	2	0	8	 	1570088029.4261	objrel_nounpp	SPP	-7	
FIX2PANEL_ON	0	2	-	-	+	1570088029.6676	objrel_nounpp	SPP	-7	
PanelOn	0	2	-	-	 	1570088030.1506	objrel_nounpp	SPP	-7	
PanelResp	0	2	-	-		0	objrel_nounpp	SPP	-7	
FeedbackOn	0	2	-	-	 	1570088033.1524	objrel_nounpp	SPP	-7	
FeedbackOff	0	2	-	-	 	1570088034.1736	objrel_nounpp	SPP	-7	
END_TRIAL	0	2	-	-	WRONG_DDC	0	objrel_nounpp	SPP	-7	
