Event	Block	Trial	StimNum	SlideNum	WordStr	Time	Sentence_type	Condition	Viol_on_slide
GrandStart	0	0	0	0	 	1569504942.3133	
BlockStart	1	0	0	0	 	1569504946.2193	
FIX_ON	1	1	0	-	+	1569504946.2213	objrel_that	SS	4	
WORD_ON	1	1	0	1	la	1569504946.8252	objrel_that	SS	4	
WORD_OFF	1	1	0	1	 	1569504947.066	objrel_that	SS	4	
WORD_ON	1	1	0	2	contadina	1569504947.308	objrel_that	SS	4	
WORD_OFF	1	1	0	2	 	1569504947.5489	objrel_that	SS	4	
WORD_ON	1	1	0	3	che	1569504947.7906	objrel_that	SS	4	
WORD_OFF	1	1	0	3	 	1569504948.0313	objrel_that	SS	4	
WORD_ON	1	1	0	4	la	1569504948.273	objrel_that	SS	4	
KEY_PRESS	1	1	0	4	VIOLATION	1569504948.3209	objrel_that	SS	4	
WORD_OFF	1	1	0	4	 	1569504948.5146	objrel_that	SS	4	
WORD_ON	1	1	0	5	madre	1569504948.7572	objrel_that	SS	4	
WORD_OFF	1	1	0	5	 	1569504948.9987	objrel_that	SS	4	
WORD_ON	1	1	0	6	bloccano	1569504949.2413	objrel_that	SS	4	
WORD_OFF	1	1	0	6	 	1569504949.4819	objrel_that	SS	4	
WORD_ON	1	1	0	7	ferma	1569504949.7237	objrel_that	SS	4	
WORD_OFF	1	1	0	7	 	1569504949.9642	objrel_that	SS	4	
WORD_ON	1	1	0	8	le	1569504950.2058	objrel_that	SS	4	
WORD_OFF	1	1	0	8	 	1569504950.4465	objrel_that	SS	4	
WORD_ON	1	1	0	9	sorelle	1569504950.6881	objrel_that	SS	4	
WORD_OFF	1	1	0	9	 	1569504950.929	objrel_that	SS	4	
FIX2PANEL_ON	1	1	-	-	+	1569504951.1709	objrel_that	SS	4	
FIX2PANEL_OFF	1	1	-	-	 	1569504951.6522	objrel_that	SS	4	
PanelOn	1	1	-	-	 	1569504951.6647	objrel_that	SS	4	
PanelOff	1	1	-	-		1569504952.0313	objrel_that	SS	4	
PanelResp	1	1	-	-	ACCEPTABLE	0.36549	objrel_that	SS	4	
FeedbackOn	1	1	-	-	 	1569504965.3793	objrel_that	SS	4	
FeedbackOff	1	1	-	-	 	1569504965.3916	objrel_that	SS	4	
