Event	Block	Trial	StimNum	SlideNum	WordStr	Time	Sentence_type	Condition	Viol_on_slide
GrandStart	0	0	0	0	 	1569492420.3652	
BlockStart	1	0	0	0	 	1569492422.4579	
FIX_ON	1	1	0	-	+	1569492422.4613	objrel_that	SS	4	
WORD_ON	1	1	0	1	la	1569492423.078	objrel_that	SS	4	
WORD_OFF	1	1	0	1	 	1569492423.328	objrel_that	SS	4	
WORD_ON	1	1	0	2	contadina	1569492423.578	objrel_that	SS	4	
WORD_OFF	1	1	0	2	 	1569492423.828	objrel_that	SS	4	
WORD_ON	1	1	0	3	che	1569492424.078	objrel_that	SS	4	
WORD_OFF	1	1	0	3	 	1569492424.328	objrel_that	SS	4	
WORD_ON	1	1	0	4	la	1569492424.578	objrel_that	SS	4	
WORD_OFF	1	1	0	4	 	1569492424.828	objrel_that	SS	4	
WORD_ON	1	1	0	5	madre	1569492425.078	objrel_that	SS	4	
WORD_OFF	1	1	0	5	 	1569492425.328	objrel_that	SS	4	
WORD_ON	1	1	0	6	bloccano	1569492425.578	objrel_that	SS	4	
WORD_OFF	1	1	0	6	 	1569492425.828	objrel_that	SS	4	
WORD_ON	1	1	0	7	ferma	1569492426.078	objrel_that	SS	4	
WORD_OFF	1	1	0	7	 	1569492426.328	objrel_that	SS	4	
WORD_ON	1	1	0	8	le	1569492426.578	objrel_that	SS	4	
WORD_OFF	1	1	0	8	 	1569492426.828	objrel_that	SS	4	
WORD_ON	1	1	0	9	sorelle	1569492427.078	objrel_that	SS	4	
WORD_OFF	1	1	0	9	 	1569492427.328	objrel_that	SS	4	
FIX2PANEL_ON	1	1	-	-	+	1569492427.578	objrel_that	SS	4	
FIX2PANEL_OFF	1	1	-	-	 	1569492428.0614	objrel_that	SS	4	
PanelOn	1	1	-	-	 	1569492428.078	objrel_that	SS	4	
PanelOff	1	1	-	-		1569492429.5947	objrel_that	SS	4	
PanelResp	1	1	-	-		0	objrel_that	SS	4	
FeedbackOn	1	1	-	-	 	1569492429.628	objrel_that	SS	4	
FeedbackOff	1	1	-	-	 	1569492430.6281	objrel_that	SS	4	
END_TRIAL	1	1	-	-	NO_PRESS	0	objrel_that	SS	4	
FIX_ON	1	2	0	-	+	1569492430.6447	objrel_that	SP	4	
WORD_ON	1	2	0	1	l'	1569492431.2614	objrel_that	SP	4	
