Event	Block	Trial	StimNum	SlideNum	WordStr	Time	Sentence_type	Condition	Viol_on_slide
BlockStart	0	0	0	0	 	1570090453.823	
FIX_ON	0	1	0	-	+	1570090453.8281	embedding_mental	SSS	-7	
WORD_ON	0	1	0	1	il bambino	1570090454.4312	embedding_mental	SSS	-7	
WORD_ON	0	1	0	2	ricorda	1570090454.9155	embedding_mental	SSS	-7	
WORD_ON	0	1	0	3	che	1570090455.4007	embedding_mental	SSS	-7	
WORD_ON	0	1	0	4	l' amica	1570090455.8852	embedding_mental	SSS	-7	
WORD_ON	0	1	0	5	vicino	1570090456.3691	embedding_mental	SSS	-7	
WORD_ON	0	1	0	6	alla ragazza	1570090456.8555	embedding_mental	SSS	-7	
WORD_ON	0	1	0	7	attrarre	1570090457.3401	embedding_mental	SSS	-7	
WORD_ON	0	1	0	8	le figlie	1570090457.8246	embedding_mental	SSS	-7	
FIX2PANEL_ON	0	1	-	-	+	1570090458.3106	embedding_mental	SSS	-7	
PanelOn	0	1	-	-	 	1570090459.1012	embedding_mental	SSS	-7	
